Código,Nome,Tipo,Status,Data de criação,Latitude,Longitude
MCI0001,Macaiba-RN,Greenfield,Ativo,2024-05-21 18:42:48,-5.874353,-35.345417
MCI0003,Macaiba-RN,Greenfield,Ativo,2024-05-21 18:42:52,-5.855965,-35.358114
MCI0005,Macaiba-RN,Greenfield,Ativo,2024-05-21 18:42:56,-5.846599,-35.347775
MCI0007,Macaiba-RN,Greenfield,Ativo,2024-05-21 18:43:00,-5.874567,-35.299001
JOA0003,Joao Camara-RN,Greenfield,Ativo,2024-05-21 18:43:04,-5.548303,-35.819797
PCZ0001,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:05,-7.088667,-41.474522
PCZ0002,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:09,-7.081152,-41.464644
PCZ0003,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:12,-7.078021,-41.476393
PCZ0004,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:16,-7.065463,-41.479347
PCZ0005,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:20,-7.076752,-41.443622
PCZ0006,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:24,-7.082309,-41.429985
PCZ0007,Picos - PI,Greenfield,Planejado,2024-05-21 18:44:29,-7.085411,-41.412128
MUL0001,Mulungu-PB,Greenfield,Planejado,2024-05-22 15:01:00,-7.025823,-35.465603
MCI0011,Macaiba-RN,Greenfield,Ativo,2024-05-22 15:01:46,-5.944653,-35.303535
JZH0001,Juazeirinho-PB,Greenfield,Ativo,2024-05-22 15:05:20,-7.068541,-36.576894
MME0002,Mamanguape-PB,Greenfield,Ativo,2024-05-22 15:05:24,-6.835958,-35.128564
MRIZ0001,Marizopolis-PB,Greenfield,Ativo,2024-05-22 15:07:59,-6.844203,-38.349722
PBL0001,Pombal-PB,Greenfield,Cancelado,2024-05-22 15:08:02,-6.77214271644,-37.7991057654
NTL0006,Natal-RN,Greenfield,Ativo,2024-05-22 15:15:24,-5.737435,-35.241606
NTL0025,Natal-RN,Greenfield,Ativo,2024-05-22 15:15:29,-5.743668,-35.289066
NTL0040,Natal - RN,Rooftop,Cancelado,2024-05-22 15:15:33,-5.787743,-35.200676
NTL0049,Natal-RN,Rooftop,Ativo,2024-05-22 15:15:52,-5.812278,-35.199833
NTL0050,Natal-RN,Greenfield,Ativo,2024-05-22 15:15:57,-5.810996,-35.208325
NTL0057,Natal-RN,Greenfield,Ativo,2024-05-22 15:16:01,-5.812197,-35.227485
NTL0058,Natal-RN,Rooftop,Ativo,2024-05-22 15:16:06,-5.817755,-35.222413
NTL0062,Natal-RN,Greenfield,Ativo,2024-05-22 15:16:15,-5.827219,-35.20712
NTL0065,Natal-RN,Greenfield,Ativo,2024-05-22 15:16:24,-5.820599,-35.228984
NTL0073,Natal-RN,Greenfield,Ativo,2024-05-22 15:16:29,-5.825778,-35.248347
NTL0080,Natal-RN,Greenfield,Ativo,2024-05-22 15:16:37,-5.833366,-35.210369
NTL0082,Natal-RN,Greenfield,Cancelado,2024-05-22 15:16:45,-5.84875,-35.201139
NTL0087,Natal-RN,Rooftop,Cancelado,2024-05-22 15:16:57,-5.863559,-35.214026
NTL0088,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:01,-5.85959,-35.202678
NTL0090,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:06,-5.870295,-35.20294
NTL0091,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:10,-5.871611,-35.211417
NTL0092,Natal-RN,Rooftop,Ativo,2024-05-22 15:17:14,-5.877676,-35.199166
NTL0095,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:22,-5.880059,-35.179468
NTL0096,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:26,-5.884246,-35.170509
NTL0097,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:30,-5.889603,-35.175498
NTL0099,Natal-RN,Rooftop,Ativo,2024-05-22 15:17:34,-5.872438,-35.226042
NTL0100,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:38,-5.866226,-35.23405
NTL0101,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:43,-5.855909,-35.233606
NTL0103,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:47,-5.855208,-35.249916
NTL0110,Natal-RN,Greenfield,Ativo,2024-05-22 15:17:51,-5.851046,-35.241027
JPA0002,João Pessoa-PB,Rooftop,Ativo,2024-05-22 15:18:00,-7.070953,-34.841089
JPA0004,João Pessoa-PB,Rooftop,Ativo,2024-05-22 15:18:08,-7.07697,-34.832887
JPA0010,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:18:30,-7.100977,-34.857306
JPA0011,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:18:35,-7.095932,-34.864855
JPA0012,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:18:39,-7.101027,-34.869411
JPA0013,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:18:43,-7.113570198131125,-34.82435475767144
JPA0015,João Pessoa-PB,Rooftop,Cancelado,2024-05-22 15:18:51,-7.114647,-34.829511
JPA0018,João Pessoa-PB,Rooftop,Ativo,2024-05-22 15:19:03,-7.110169,-34.85201
JPA0019,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:19:08,-7.106741,-34.862001
JPA0020,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:19:12,-7.110983,-34.866585
JPA0021,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:19:16,-7.110702,-34.881013
JPA0024,João Pessoa-PB,Rooftop,Cancelado,2024-05-22 15:19:29,-7.121529,-34.848284
JPA0028,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:19:45,-7.119333,-34.888532
JPA0030,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:19:53,-7.131502,-34.842572
JPA0031,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:19:57,-7.128107,-34.858739
JPA0032,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:01,-7.135892,-34.875013
JPA0033,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:05,-7.127954,-34.884148
JPA0034,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:09,-7.125453,-34.89893
JPA0039,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:32,-7.137145,-34.883351
JPA0040,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:36,-7.143582,-34.887674
JPA0041,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:20:42,-7.144451,-34.910535
JPA0048,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:09,-7.154823,-34.870951
JPA0049,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:16,-7.152857,-34.88279
JPA0050,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:20,-7.151177,-34.891749
JPA0051,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:24,-7.154005,-34.903016
JPA0052,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:29,-7.162354,-34.798701
JPA0054,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:21:39,-7.15575,-34.83775
JPA0055,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:44,-7.163007,-34.841252
JPA0057,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:51,-7.16361,-34.853502
JPA0058,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:21:56,-7.158111,-34.876917
JPA0059,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:00,-7.16005,-34.889241
JPA0060,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:04,-7.158438,-34.898104
JPA0061,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:09,-7.162731,-34.905679
JPA0062,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:13,-7.174326,-34.816085
JPA0063,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:17,-7.174854,-34.830917
JPA0064,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:20,-7.166253,-34.832867
JPA0065,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:22:25,-7.17294,-34.841772
JPA0067,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:34,-7.174901,-34.864559
JPA0068,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:38,-7.16556,-34.868094
JPA0069,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:42,-7.166448,-34.882165
JPA0070,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:46,-7.172723,-34.892554
JPA0071,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:50,-7.170945,-34.912556
JPA0072,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:54,-7.184975,-34.815028
JPA0073,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:22:59,-7.18114090485,-34.8278616525
JPA0074,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:04,-7.179241,-34.836971
JPA0075,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:08,-7.181169,-34.84455
JPA0077,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:16,-7.183926,-34.866573
JPA0080,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:23:29,-7.183932,-34.888477
JPA0081,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:33,-7.178643,-34.903712
JPA0082,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:37,-7.18025,-34.915486
JPA0083,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:23:41,-7.177251,-34.926375
JPA0084,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:45,-7.180421,-34.934718
JPA0085,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:49,-7.187196,-34.839485
JPA0086,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:23:54,-7.184533,-34.87638
JPA0087,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:23:59,-7.199707,-34.83439
JPA0088,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:03,-7.198051,-34.847466
JPA0089,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:07,-7.199437,-34.858698
JPA0090,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:24:11,-7.199972,-34.871806
JPA0091,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:16,-7.196705,-34.8857
JPA0092,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:21,-7.198133,-34.898331
JPA0093,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:25,-7.207595,-34.838704
JPA0094,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:28,-7.208682,-34.849861
JPA0095,João Pessoa-PB,Greenfield,Cancelado,2024-05-22 15:24:32,-7.223917,-34.814444
JPA0096,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:37,-7.216053,-34.834003
JPA0097,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:24:41,-7.21936,-34.847418
JPA0042,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:34:32,-7.151047,-34.806894
JPA0043,João Pessoa-PB,Greenfield,Ativo,2024-05-22 15:34:36,-7.15089,-34.820005
NID0002,"Triunfo, Nova Olinda-CE",Greenfield,Cancelado,2024-08-08 13:46:00,-7.096447,-39.73494
PEF0002,"Fernando, Passa E Fica-RN",Greenfield,Cancelado,2024-08-08 13:48:12,-6.457882,-35.57861
MRO0050,"Agrovila do Pa Cabelo de Negro, Mossoro-RN",Greenfield,Cancelado,2024-08-08 14:03:00,-5.239502,-37.560116
NSF0003,Nísia Floresta-RN,Greenfield,Ativo,2024-08-08 14:12:25,-6.068305,-35.235717
JRO0001,Jeremoabo-BA,Greenfield,Cancelado,2024-08-26 14:35:43,-10.070638,-38.349847
PHE0007,"Santa Sofia, Pinheiro-MA",Greenfield,Ativo,2024-09-05 13:08:51,-2.329676,-44.94152
PHE0006,"Santa Vitória Gama, Pinheiro-MA",Greenfield,Ativo,2024-09-05 13:08:56,-2.369868,-44.960853
PFC0002,"Bacabinha, Passagem Franca-MA",Greenfield,Ativo,2024-09-05 13:09:44,-6.055305,-43.65866
PFC0003,"Gato, Passagem Franca-MA",Greenfield,Ativo,2024-09-05 13:09:48,-6.075089,-43.907553
LGJ0002,"Luduvico, Lago Do Junco-MA",Greenfield,Ativo,2024-09-05 13:10:18,-4.45928,-44.907723
PDZ0005,"Alto de Areia, Pedreiras-MA",Greenfield,Ativo,2024-09-05 13:10:23,-4.792167,-44.591
PDZ0004,"Pau D'arco, Pedreiras-MA",Greenfield,Ativo,2024-09-05 13:10:27,-4.746765,-44.567536
MCJ0005,"Vista Alegre,  Maracaju - MS",Greenfield,Ativo,2024-09-05 13:10:53,-21.732224,-55.503581
MRY0002,"Ponto de Mairi, Mairi-BA",Greenfield,Ativo,2024-09-05 13:11:36,-11.855073,-40.184361
PAO0002,"Lucindo, Pocao De Pedras-MA",Greenfield,Ativo,2024-09-05 13:11:43,-4.779089,-44.775733
PAO0003,"Barro Vermelho, Pocao De Pedras-MA",Greenfield,Ativo,2024-09-05 13:11:51,-4.729389,-44.88675
JPA0076.1,João Pessoa-PB,Greenfield,Ativo,2024-10-25 12:44:18,-7.183675,-34.856472
MRT0003,"Anauá, Mauriti-CE",Greenfield,Cancelado,2024-11-06 13:25:36,-7.255847,-38.627089
NRU0005,"Nova Betânia, Nova Russas-CE",Greenfield,Cancelado,2024-11-14 11:35:51,-4.629139,-40.519306
PGR0003,"Exu Queimado, Pedra Grande-RN",Greenfield,Cancelado,2024-12-12 19:54:23,-5.071572558561971,-35.84885078782832
MVA0009,"Roldão, Morada Nova-CE",Poste de Concreto,Cancelado,2024-12-19 15:33:08,-5.242263,-38.489724
PGR0003.1,"Exu Queimado, Pedra Grande-RN",Greenfield,Cancelado,2024-12-26 19:18:11,-5.071444,-35.849167
MHD0005,Marechal Deodoro-AL,Greenfield,Cancelado,2024-12-30 18:13:35,-9.763096,-35.86619
MHD0007,Marechal Deodoro-AL,Greenfield,Cancelado,2025-01-06 11:11:00,-9.740303,-35.840959
NID0002.1,"Triunfo, Nova Olinda-CE",Greenfield,Cancelado,2025-01-06 17:12:59,-7.09575,-39.734167
MRT0004,"Nova Santa Cruz, Mauriti-CE",Greenfield,Cancelado,2025-01-07 19:54:10,-7.298458,-38.549852
LJE0002,"Agrovila do Pa 3 de Agosto, Lajes-RN",Greenfield,Cancelado,2025-01-07 19:54:47,-5.543041,-36.191938
MCI0014,"Betúlia, Macaiba-RN",Greenfield,Cancelado,2025-01-07 19:54:51,-5.960944,-35.422944
MCI0015,"Cana Brava/Papagaio, Macaiba-RN",Greenfield,Cancelado,2025-01-07 19:54:55,-5.983778,-35.414806
MCU0005,"Imburanas, Macau-RN",Poste de Concreto,Cancelado,2025-01-07 19:55:00,-5.113099,-36.714381
MRO0054,"Agrovila do Pa Maisa, Mossoro-RN",Greenfield,Cancelado,2025-01-07 19:55:05,-5.000333885033208,-37.45560939424956
MRO0055,"Agrovila do Pa Mulunguzinho, Mossoro-RN",Greenfield,Cancelado,2025-01-07 19:55:08,-5.274895137231165,-37.18844589651899
MCI0016,"Capoeira/Porteira, Macaiba-RN",Greenfield,Cancelado,2025-01-07 19:55:46,-5.997096,-35.526146
MCO0009,Maceio-AL,Greenfield,Cancelado,2025-01-31 18:47:31,-9.650722,-35.743028
PTZ0001,Potiretama-CE,Greenfield,Ativo,2023-06-27 14:13:33,-5.722018,-38.151525
RFL0001,Rafael Fernandes-RN,Greenfield,Ativo,2023-07-24 18:57:30,-6.191373,-38.224686
QXM0002,Quixeramobim-CE,Greenfield,Ativo,2023-08-07 16:48:45,-5.17975,-39.2895
QXM0004,Quixeramobim-CE,Greenfield,Ativo,2023-08-07 16:48:49,-5.213167,-39.301389
QXM0005,Quixeramobim-CE,Greenfield,Ativo,2023-08-07 16:48:54,-5.189111,-39.302306
QXA0003,Quixadá-CE,Greenfield,Ativo,2023-08-07 19:57:04,-4.985528,-39.018694
SPM0001,Senador Pompeu-CE,Greenfield,Ativo,2023-08-18 13:41:07,-5.588181,-39.378029
SFT0001,São Francisco do Oeste-RN,Greenfield,Ativo,2023-08-18 14:13:58,-5.999658,-38.170818
RFG0001,Rafael Godeiro-RN,Greenfield,Ativo,2023-08-18 14:14:02,-6.078507,-37.719696
QXA0005,Quixadá-CE,Greenfield,Ativo,2023-08-18 14:14:07,-4.983271,-39.048018
PJS0002,Pacajus-CE,Greenfield,Ativo,2023-08-28 21:03:27,-4.177672,-38.474178
PWB0001,Paraipaba-CE,Greenfield,Ativo,2023-08-31 18:19:11,-3.436231,-39.147318
RUS0003,Russas-CE,Greenfield,Ativo,2023-09-08 17:22:11,-4.940713,-37.971554
QXE0001,Quixeré-CE,Greenfield,Ativo,2023-09-12 10:57:11,-5.073667,-37.989117
QXE0002,"Tomé, Quixeré-CE",Greenfield,Cancelado,2023-09-12 10:57:16,-5.13071,-37.937222
RDC0001,Redenção-CE,Greenfield,Ativo,2023-09-12 10:57:24,-4.223377,-38.729605
RDC0002,Redenção-CE,Greenfield,Ativo,2023-09-12 10:57:27,-4.240727,-38.726882
SBN0001,São Benedito-CE,Greenfield,Ativo,2023-09-12 10:57:33,-4.043358,-40.864422
SBN0002,São Benedito-CE,Greenfield,Ativo,2023-09-12 10:57:38,-4.061733,-40.863347
SGA0003,São Gonçalo do Amarante-CE,Greenfield,Cancelado,2023-09-12 10:57:49,-3.506309,-38.902863
SIQ0001,Salitre-CE,Greenfield,Planejado,2023-09-12 10:58:22,-7.284683,-40.45621
SNQ0001,Santa Quitéria-CE,Greenfield,Ativo,2023-09-12 10:58:26,-4.331642,-40.154886
SOL0001,Sobral-CE,Greenfield,Ativo,2023-09-12 10:58:30,-3.687566,-40.350644
SOL0002,Sobral-CE,Rooftop,Cancelado,2023-09-12 10:58:34,-3.684844121,-40.34310781
SOL0003,Sobral-CE,Rooftop,Ativo,2023-09-12 10:58:38,-3.678943,-40.350719
SOL0004,Sobral-CE,Greenfield,Ativo,2023-09-12 10:58:42,-3.673054,-40.341358
SOL0005,Sobral-CE,Greenfield,Ativo,2023-09-12 10:58:46,-3.670608,-40.350424
SOL0006,Sobral-CE,Rooftop,Ativo,2023-09-12 10:58:50,-3.679594,-40.357945
SOL0007,Sobral-CE,Greenfield,Ativo,2023-09-12 10:58:53,-3.694473,-40.346362
SOL0008,Sobral-CE,Rooftop,Ativo,2023-09-12 10:58:57,-3.690681,-40.360922
SOL0009,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:00,-3.700342,-40.365389
SOL0010,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:04,-3.682735,-40.368633
SOL0011,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:08,-3.67305,-40.373833
SOL0012,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:12,-3.66408,-40.374539
SOL0013,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:16,-3.661807,-40.385169
SOL0014,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:20,-3.686272,-40.320478
SOL0015,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:23,-3.704086,-40.331783
SOL0016,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:27,-3.715444,-40.333253
SOL0017,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:31,-3.706945,-40.344749
SOL0018,Sobral-CE,Greenfield,Ativo,2023-09-12 10:59:35,-3.693639,-40.376833
TBL0001,Tamboril-CE,Greenfield,Ativo,2023-09-12 10:59:50,-4.833511,-40.320764
TIG0001,Tianguá-CE,Greenfield,Ativo,2023-09-12 10:59:54,-3.726754,-40.989918
TIG0002,Tianguá-CE,Greenfield,Ativo,2023-09-12 10:59:58,-3.725245,-41.002232
TIG0005,Tianguá-CE,Greenfield,Ativo,2023-09-12 11:00:03,-3.742981,-41.009322
PLK0001,Piloes-RN,Greenfield,Ativo,2023-09-12 11:06:27,-6.267986,-38.041744
PLW0001,Portalegre-RN,Greenfield,Ativo,2023-09-12 11:06:31,-6.027606,-37.988129
PNS0001,Pendências-RN,Greenfield,Ativo,2023-09-12 11:06:34,-5.25995,-36.716017
PTW0001,Patu-RN,Greenfield,Ativo,2023-09-12 11:06:38,-6.108202,-37.639879
PTW0002,Patu-RN,Greenfield,Ativo,2023-09-12 11:06:41,-6.094261,-37.638775
RAD0001,Riacho de Santana-RN,Greenfield,Ativo,2023-09-12 11:06:52,-6.262178,-38.313169
RFF0001,Rodolfo Fernandes-RN,Greenfield,Cancelado,2023-09-12 11:07:01,-5.790026,-38.061158
SWV0001,Severiano Melo-RN,Greenfield,Cancelado,2023-09-12 11:07:18,-5.778144,-37.958049
TAI0001,Taipu-RN,Greenfield,Ativo,2023-09-12 11:08:12,-5.623331,-35.600189
TIBA0001,Tibau-RN,Greenfield,Ativo,2023-09-12 11:08:16,-4.836873,-37.256771
TIBA0002,Tibau-RN,Greenfield,Ativo,2023-09-12 11:08:20,-4.855339,-37.244339
PJS0001,Pacajus-CE,Greenfield,Ativo,2023-09-12 14:53:04,-4.173533,-38.463392
PJS0003,Pacajus-CE,Greenfield,Ativo,2023-09-12 14:53:10,-4.184574,-38.459677
PJS0004,Pacajus-CE,Greenfield,Ativo,2023-09-12 14:53:15,-4.170957,-38.45175
PJS0005,Pacajus-CE,Greenfield,Ativo,2023-09-12 14:53:19,-4.166851,-38.471601
POE0001,Pentecoste-CE,Greenfield,Ativo,2023-09-12 14:53:26,-3.79058,-39.267944
PQT0001,Piquet Carneiro-CE,Greenfield,Ativo,2023-09-12 14:53:32,-5.80642,-39.419512
PUU0001,Paracuru-CE,Greenfield,Ativo,2023-09-12 14:54:06,-3.413427,-39.028568
PUU0002,Paracuru-CE,Greenfield,Ativo,2023-09-12 14:54:11,-3.42675,-39.029806
PUU0005,"Jardim, Paracuru-CE",Greenfield,Cancelado,2023-09-12 14:54:38,-3.496993,-39.034474
PUU0008,"Grossos, Paracuru-CE",Greenfield,Cancelado,2023-09-12 14:55:07,-3.494198,-39.131058
QXM0003,Quixeramobim-CE,Greenfield,Ativo,2023-10-02 20:30:22,-5.196472,-39.29525
QXA0002,Quixadá-CE,Greenfield,Ativo,2023-10-18 12:50:42,-4.970517,-39.017992
QXA0004,Quixadá-CE,Greenfield,Ativo,2023-10-18 12:57:11,-4.959726,-39.034067
RUS0002,Russas-CE,Greenfield,Ativo,2023-10-18 13:37:14,-4.945398,-37.983921
RUS0004,Russas-CE,Greenfield,Ativo,2023-10-18 13:52:43,-4.926208,-37.96275
SPM0002,Senador Pompeu-CE,Greenfield,Ativo,2023-10-18 14:34:08,-5.578947,-39.371503
SGV0001,Senador Georgino Avelino-RN,Greenfield,Ativo,2023-10-31 11:27:43,-6.163339,-35.123892
QXO0001,Quixelô-CE,Greenfield,Ativo,2023-11-09 14:47:31,-6.25195,-39.200522
SOI0001,Saboeiro-CE,Greenfield,Ativo,2023-11-09 14:55:32,-6.539537,-39.904473
SNQ0002,Santa Quitéria-CE,Greenfield,Ativo,2023-11-09 15:01:28,-4.339556,-40.152497
TIG0003,Tianguá-CE,Greenfield,Ativo,2023-11-09 15:19:09,-3.741448,-40.988698
TIG0004,Tianguá-CE,Greenfield,Ativo,2023-11-09 15:24:03,-3.71701,-40.984364
SOP0001,Solonópole-CE,Greenfield,Ativo,2023-11-29 19:35:49,-5.731996,-39.009183
SGV0002,Senador Georgino Avelino-RN,Greenfield,Ativo,2023-12-13 11:28:57,-6.14609,-35.143781
PWB0007.1,"Setor I, Paraipaba - CE",Greenfield,Ativo,2023-12-18 19:55:20,-3.476354,-39.173232
POE0002,Pentecoste-CE,Greenfield,Ativo,2024-01-04 19:11:52,-3.791722,-39.2587
QTS0001,Quiterianópolis-CE,Greenfield,Ativo,2024-01-08 18:09:17,-5.84637,-40.701942
PZA0001,Pureza-RN,Greenfield,Planejado,2024-01-08 18:15:31,-5.466125,-35.554279
SGM0001,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-01-08 18:15:39,-5.777341,-35.253974
SGM0002,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-01-08 18:15:44,-5.773792,-35.260554
SGM0003,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-01-08 18:15:48,-5.77156930154,-35.271812711
SGM0004,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-01-08 18:15:52,-5.776787,-35.278147
SGM0005,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-01-08 18:15:57,-5.770477,-35.281917
SNZ0001,Santa Cruz-RN,Greenfield,Ativo,2024-01-08 18:16:01,-6.226198,-36.020057
SNZ0002,Santa Cruz-RN,Greenfield,Ativo,2024-01-08 18:16:06,-6.230923,-36.010843
SNZ0003,Santa Cruz-RN,Greenfield,Ativo,2024-01-08 18:16:10,-6.215309,-36.021583
SNZ0004,Santa Cruz-RN,Greenfield,Ativo,2024-01-08 18:16:15,-6.234306,-36.027963
QXA0006.1,Quixadá-CE,Greenfield,Ativo,2024-01-31 12:21:42,-4.963487,-39.057606
TESTTH,TESTTH,Greenfield,Planejado,2024-02-26 13:22:17,-6.2048,-38.4968
PWM0001,Parnamirim-RN,Greenfield,Ativo,2024-02-28 19:35:18,-5.912204,-35.277079
SPH0004,Sape-PB,Greenfield,Ativo,2024-03-05 11:16:10,-7.110282,-35.233899
SPH0005,Sape-PB,Greenfield,Ativo,2024-03-05 11:19:11,-7.104373,-35.214255
PWM0004,Parnamirim-RN,Greenfield,Ativo,2024-03-13 13:49:04,-5.922652,-35.284783
PWM0006,Parnamirim-RN,Greenfield,Ativo,2024-03-13 13:53:03,-5.944954,-35.279088
SPH0002,Sape-PB,Greenfield,Ativo,2024-03-13 14:06:35,-7.086451,-35.223858
SPH0003,Sape-PB,Greenfield,Ativo,2024-03-14 12:24:27,-7.08539,-35.238752
PWM0003,Parnamirim-RN,Greenfield,Ativo,2024-03-20 13:18:36,-5.921444,-35.273702
PWM0007,Parnamirim-RN,Greenfield,Ativo,2024-03-20 13:21:17,-5.944974,-35.290055
PWM0022,Parnamirim-RN,Greenfield,Ativo,2024-03-20 13:24:26,-5.900628,-35.199315
SGM0015,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-03-20 13:37:26,-5.762333,-35.307944
PWM0008,Parnamirim-RN,Greenfield,Ativo,2024-03-26 12:23:13,-5.930352,-35.272155
SGM0010,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-03-26 12:37:28,-5.786639,-35.332757
PWM0013,Parnamirim-RN,Greenfield,Ativo,2024-03-26 16:27:48,-5.948083,-35.257056
PWM0024,Parnamirim-RN,Greenfield,Ativo,2024-03-26 16:31:40,-5.889331,-35.194264
SGM0014,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-03-26 16:39:12,-5.746611,-35.321722
SGA0002.1,São Gonçalo do Amarante-CE,Greenfield,Ativo,2024-04-03 20:02:41,-3.553749,-38.830745
POS0011,Patos-PB,Greenfield,Ativo,2024-04-05 14:09:20,-7.04372,-37.27192
POS0005,Patos-PB,Greenfield,Ativo,2024-04-08 11:37:35,-7.041438,-37.296704
PWM0011,Parnamirim-RN,Greenfield,Ativo,2024-04-08 13:16:42,-5.926368,-35.249344
PWM0014,Parnamirim-RN,Greenfield,Ativo,2024-04-08 13:22:49,-5.898182,-35.26896
SGM0007,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-04-08 13:48:34,-5.779716,-35.298612
SGM0008,São Goncalo Do Amarante-RN,Greenfield,Ativo,2024-04-08 13:53:23,-5.790165,-35.307943
POS0004,Patos-PB,Greenfield,Ativo,2024-04-09 19:04:30,-7.027853,-37.296022
